Bib,Name,Country,Gender,Division,Overall Time,Overall Rank,Gender Rank,Age Group Rank,Swim Time,Swim Rank,Gender Swim Rank,Age Group Swim Rank,Bike Time,Bike Rank,Gender Bike Rank,Age Group Bike Rank,Run Time,Run Rank,Gender Run Rank,Age Group Run Rank,Transition 1 Time,Transition 1 Rank,Gender Transition 1 Rank,Age Group Transition 1 Rank,Transition 2 Time,Transition 2 Rank,Gender Transition 2 Rank,Age Group Transition 2 Rank,Finish,Qualifier Time,Qualifier Rank,Gender Qualifier Rank,Qualified
1026,Gustavo Silva,Brazil,Male,M18-24,05:44:27,451,395,21,00:45:35,614,523,27,03:03:38,679,591,22,01:49:23,211,195,11,00:2:56,470,393,22,00:2:55,295,254,21,FIN,05:44:27,606,529,
1239,Romulo Da Silva Bezerra,Brazil,Male,M55-59,06:42:48,819,684,20,01:00:07,989,807,30,03:11:50,789,675,21,02:16:41,686,571,14,00:6:40,1004,814,30,00:7:29,962,785,29,FIN,05:44:59,607,530,
1311,Reinaldo Maeda,Brazil,Male,M35-39,06:03:13,590,513,109,00:51:50,874,722,134,02:46:05,438,395,82,02:18:54,712,592,129,00:2:58,479,398,84,00:3:25,427,361,81,FIN,05:45:03,608,531,
858,Lauro Fernandes Santos De Jesus,Brazil,Male,M35-39,06:03:16,592,515,110,00:43:38,510,439,85,02:50:42,508,452,96,02:18:06,700,582,127,00:5:40,960,779,155,00:5:10,776,630,130,FIN,05:45:06,609,532,
560,Vitor Ribeiro De Almeida,Brazil,Male,M30-34,05:57:29,549,481,90,00:44:49,576,494,81,03:12:06,793,678,112,01:52:06,254,229,41,00:4:41,869,704,113,00:3:47,519,434,86,FIN,05:45:09,610,533,
522,Pedrita Araujo Cavalcante,Brazil,Female,F45-49,06:15:34,665,96,13,00:45:23,608,90,11,03:12:03,792,115,15,02:10:44,587,87,11,00:2:57,475,79,6,00:4:27,650,119,16,FIN,05:45:13,611,78,
1230,Fernando Viggiano,Brazil,Male,M50-54,06:30:50,763,642,39,00:47:52,731,615,43,03:08:16,745,642,45,02:26:07,789,652,42,00:4:00,739,601,41,00:4:34,667,547,33,FIN,05:45:13,612,534,
1308,Haylton Goncalves Silva Filho,Brazil,Male,M45-49,06:24:39,718,607,79,00:45:10,592,507,72,02:58:13,605,534,70,02:30:23,831,686,90,00:3:44,662,541,70,00:7:09,945,772,108,FIN,05:45:20,613,535,
771,Daniel Ramalho Da Silva,Brazil,Male,M35-39,06:03:31,594,516,111,00:46:35,666,562,105,03:03:30,676,588,129,02:06:48,516,443,101,00:3:47,680,556,114,00:2:51,275,234,53,FIN,05:45:20,614,536,
1131,Maria Cristina Teixeira Cangussu,Brazil,Female,F50-54,06:23:19,709,108,6,00:36:17,168,16,1,03:01:15,645,79,3,02:40:14,895,163,12,00:2:33,351,53,5,00:2:59,313,46,2,FIN,05:45:35,615,79,
285,Luiz Carlos Nobre Guimaraes,Brazil,Male,M40-44,06:13:10,648,556,125,00:43:37,508,437,98,02:39:52,317,296,66,02:43:05,910,743,163,00:1:35,76,69,13,00:5:01,756,615,135,FIN,05:45:37,616,537,
388,Christoph Daniel Kaderli,Brazil,Male,M45-49,06:25:00,722,611,80,00:48:55,777,649,91,03:25:07,921,773,108,02:03:56,466,398,44,00:2:20,274,236,25,00:4:41,688,562,70,FIN,05:45:39,617,538,
802,Ferdinand Freitas Do Vale,Brazil,Male,M35-39,06:03:55,598,520,112,00:53:59,930,764,146,02:57:30,593,525,114,02:03:37,460,395,88,00:3:24,585,479,100,00:5:25,809,656,139,FIN,05:45:43,618,539,
1247,Antonio Souza,Brazil,Male,M55-59,06:43:42,822,687,21,00:49:12,789,659,22,03:09:32,760,653,20,02:33:49,851,701,22,00:5:41,963,782,28,00:5:28,814,661,15,FIN,05:45:46,619,540,
507,Ketima Figueiredo,Brazil,Female,F40-44,06:06:56,620,85,23,00:50:04,817,137,33,02:59:41,628,76,19,02:09:11,560,81,22,00:3:58,730,137,26,00:4:03,581,99,21,FIN,05:45:52,620,80,
330,Marco Sousa,Brazil,Male,M45-49,06:25:28,727,615,81,00:45:59,639,544,78,03:08:08,742,640,88,02:20:21,724,600,80,00:5:01,912,740,102,00:6:00,872,711,94,FIN,05:46:04,621,541,
1133,Marissol Barros,Brazil,Female,F50-54,06:23:52,713,110,7,00:48:21,747,119,7,03:15:03,830,124,7,02:12:58,623,99,5,00:4:26,822,154,12,00:3:05,341,54,4,FIN,05:46:05,622,81,
847,Matheus Soares De Vasconcelos,Brazil,Male,M35-39,06:04:19,602,521,113,00:46:36,667,563,106,03:07:26,733,635,135,02:04:10,470,402,89,00:2:48,431,357,77,00:3:19,403,340,75,FIN,05:46:06,623,542,
1202,Silvio Jose Da Rocha Alves Junior,Brazil,Male,M50-54,06:32:09,771,649,40,00:40:42,349,312,16,03:21:05,886,749,52,02:20:44,728,604,36,00:3:26,595,487,31,00:6:13,890,727,53,FIN,05:46:23,624,543,
717,Joao Pedro Queiroz Galvao Mariz,Brazil,Male,M35-39,06:04:43,607,525,114,00:53:37,925,760,144,02:56:18,577,513,111,02:06:26,513,440,99,00:3:56,723,589,121,00:4:27,648,531,116,FIN,05:46:28,625,544,
652,Victor Castro,Brazil,Male,M30-34,05:58:59,564,495,91,00:39:09,263,236,35,02:45:43,429,388,66,02:28:11,814,673,115,00:3:17,557,457,81,00:2:39,215,182,40,FIN,05:46:35,626,545,
486,Camila B C Brasil Mafud,Brazil,Female,F40-44,06:08:16,625,87,24,00:41:35,388,47,6,03:16:54,846,129,30,01:59:57,406,52,14,00:4:58,906,170,35,00:4:52,723,136,31,FIN,05:47:07,627,82,
338,Andre Cunha,Brazil,Male,M45-49,06:26:54,741,627,82,00:44:23,560,482,69,03:20:35,883,746,105,02:13:48,637,536,72,00:3:49,691,565,75,00:4:19,623,512,63,FIN,05:47:21,628,546,
877,RAFAEL RIBEIRO DE REZENDE,Brazil,Male,M35-39,06:05:41,613,530,115,00:45:58,637,542,100,03:09:37,763,654,139,02:04:34,480,411,90,00:2:54,463,387,80,00:2:38,209,176,37,FIN,05:47:23,629,547,
1225,Carlos Roberio De Freitas,Brazil,Male,M50-54,06:33:18,779,654,41,00:45:23,605,516,37,02:48:12,468,419,26,02:51:04,950,774,56,00:3:33,620,508,35,00:5:06,766,622,41,FIN,05:47:24,630,548,
336,Eron Silva Junior,Brazil,Male,M45-49,06:27:15,743,628,83,00:45:37,615,524,75,02:48:54,487,435,51,02:43:05,909,742,104,00:3:46,674,550,72,00:5:52,855,697,92,FIN,05:47:40,631,549,
956,Milena Souza Taveira,Brazil,Female,F35-39,06:00:00,571,71,14,00:52:19,896,157,27,02:59:48,629,77,15,01:59:58,408,54,10,00:3:39,646,117,23,00:4:16,618,109,22,FIN,05:47:41,632,83,
1251,Marcos Antonio Barbosa Do Vale,Brazil,Male,M55-59,06:46:00,838,701,22,00:47:31,720,605,19,02:53:03,537,479,12,02:55:04,959,780,27,00:4:30,836,679,24,00:5:52,858,700,21,FIN,05:47:44,633,550,
1091,Eduardo Felipe Pereira Pardo,Brazil,Male,M25-29,05:50:19,490,430,44,00:52:23,900,742,79,02:49:53,500,446,43,02:01:37,432,372,38,00:3:08,518,427,48,00:3:18,397,336,42,FIN,05:47:49,634,551,
648,Tobias Cardoso,Brazil,Male,M30-34,06:00:17,574,501,92,00:42:46,459,397,65,03:10:47,774,663,110,01:58:51,380,336,67,00:4:22,810,659,108,00:3:31,457,386,79,FIN,05:47:51,635,552,
747,Leoman Viana,Brazil,Male,M35-39,06:06:13,615,531,116,01:06:13,1022,833,168,02:54:49,557,497,107,01:59:44,397,348,76,00:2:37,381,322,64,00:2:49,261,221,50,FIN,05:47:54,636,553,
805,Bruno Cesar Oliveira De Carvalho,Brazil,Male,M35-39,06:06:15,616,532,117,00:46:58,695,585,110,02:52:15,527,469,100,02:18:52,711,591,128,00:4:23,814,662,130,00:3:48,528,443,96,FIN,05:47:56,637,554,
224,Filippe Ramos Santos,Brazil,Male,M40-44,06:15:42,666,570,126,00:51:23,858,713,167,02:53:58,549,489,114,02:21:52,740,613,133,00:3:35,632,518,106,00:4:55,734,598,132,FIN,05:47:58,638,555,
1294,Sylvia Maria Agra De Oliveira,Brazil,Female,F55-59,06:38:25,798,130,5,00:57:45,974,180,7,03:18:15,855,131,7,02:14:23,650,107,4,00:3:25,590,108,3,00:4:36,672,125,5,FIN,05:48:27,639,84,
1045,Felipe Paes Petroli,Brazil,Male,M25-29,05:51:09,494,434,45,00:40:47,351,314,32,03:01:43,651,571,54,02:00:16,415,357,37,00:3:46,676,552,60,00:4:37,675,549,56,FIN,05:48:39,640,556,
262,Felipe De Santana Villa,Brazil,Male,M40-44,06:16:28,670,573,127,00:48:29,761,638,151,03:03:13,675,587,134,02:17:25,691,576,125,00:2:00,192,175,40,00:5:21,799,648,144,FIN,05:48:41,641,557,
608,Brunno Daniel Duarte Alves,Brazil,Male,M30-34,06:01:13,581,506,93,00:48:03,737,620,104,02:58:33,611,540,90,02:08:42,552,475,92,00:2:28,328,279,46,00:3:28,444,375,77,FIN,05:48:45,642,558,
155,Wladimir Sued Rodrigues Do Monte,Brazil,Male,M40-44,06:16:44,672,574,128,00:39:41,293,265,59,03:06:31,714,618,141,02:23:54,764,632,137,00:3:02,493,410,77,00:3:36,473,398,79,FIN,05:48:55,643,559,
1172,Augusto Cesar Santos Esmeraldo,Brazil,Male,M50-54,06:35:07,783,658,42,00:51:17,855,710,54,02:59:31,623,550,38,02:35:23,862,709,50,00:3:03,497,413,21,00:5:52,856,698,49,FIN,05:49:00,644,560,
1288,Wellington Alencar Andrade,Brazil,Male,M60-64,07:06:09,909,755,9,01:01:48,1004,817,10,03:12:43,802,683,7,02:40:20,896,733,8,00:3:38,642,527,6,00:7:41,971,793,10,FIN,05:49:06,645,561,
314,Carlos Augusto Santos Junior,Brazil,Male,M40-44,06:16:56,673,575,129,00:45:40,621,529,123,02:52:22,530,472,109,02:28:52,820,678,146,00:4:44,879,714,155,00:5:18,796,645,143,FIN,05:49:06,646,562,
666,Luciano De Matos Gomes,Brazil,Male,M30-34,06:02:03,584,508,94,00:42:23,434,377,63,02:57:25,591,523,88,02:10:20,580,495,94,00:5:52,973,789,129,00:6:04,877,716,116,FIN,05:49:33,647,563,
1031,rafael mendes,Brazil,Male,M25-29,05:52:24,507,444,46,01:07:40,1026,836,83,02:48:18,472,423,42,01:52:21,263,238,24,00:1:33,66,59,10,00:2:31,180,151,18,FIN,05:49:53,648,564,
816,Joao Paulo Silva De Santana,Brazil,Male,M35-39,06:08:29,627,540,118,00:44:02,539,463,88,03:02:34,664,581,127,02:14:15,645,540,118,00:4:30,838,681,136,00:3:07,355,299,67,FIN,05:50:03,649,565,
1242,Luis Fernando Pinto Johnson,Brazil,Male,M55-59,06:48:49,847,708,23,00:39:03,260,233,5,03:22:40,900,758,24,02:37:03,873,718,23,00:4:26,825,671,22,00:5:37,832,675,17,FIN,05:50:09,650,566,
789,Bruno Felipe De Franca Souza,Brazil,Male,M35-39,06:08:39,628,541,119,00:57:57,976,796,156,03:08:13,744,641,137,01:50:52,240,219,48,00:5:07,920,745,146,00:6:30,909,742,153,FIN,05:50:13,651,567,
617,GUSTAVO RIOS COSTA,Brazil,Male,M30-34,06:02:47,587,511,95,00:49:26,802,670,111,02:58:48,613,542,91,02:02:06,441,378,73,00:4:05,765,624,105,00:8:23,997,814,126,FIN,05:50:16,652,568,
156,Fabio Macedo Albiero,Brazil,Male,M40-44,06:18:24,681,580,130,00:46:40,675,569,133,03:05:51,705,613,139,02:15:51,672,560,120,00:4:35,858,697,149,00:5:27,813,660,147,FIN,05:50:28,653,569,
207,Paulo Ronald Moreira Porto,Brazil,Male,M40-44,06:18:29,682,581,131,00:45:05,591,506,121,03:19:49,874,741,166,02:09:03,559,479,102,00:1:52,139,128,29,00:2:41,227,193,31,FIN,05:50:33,654,570,
624,Mateus Cirino,Brazil,Male,M30-34,06:03:14,591,514,96,00:42:11,427,371,60,03:14:02,815,695,116,01:57:12,348,305,59,00:3:30,612,500,86,00:6:19,898,733,118,FIN,05:50:42,655,571,
333,Ramon Mendes,Brazil,Male,M45-49,06:30:41,762,641,84,00:44:58,581,499,71,03:07:02,727,631,86,02:27:30,804,664,86,00:5:25,946,767,107,00:5:46,843,686,90,FIN,05:50:45,656,572,
1191,Gilmar Oliveira,Brazil,Male,M50-54,06:37:06,794,665,43,01:05:06,1018,829,64,03:12:35,799,681,48,02:10:26,582,496,26,00:4:00,740,602,42,00:4:59,747,607,38,FIN,05:50:45,657,573,
272,Thiago Holanda De Oliveira,Brazil,Male,M40-44,06:18:47,685,583,132,00:56:21,960,786,176,03:04:29,690,599,137,02:08:53,555,478,101,00:4:11,783,639,130,00:4:54,730,594,131,FIN,05:50:49,658,574,
725,Henry Gonzalez,Colombia,Male,M35-39,06:09:40,634,545,120,00:50:51,846,702,129,03:03:50,682,593,130,02:08:36,550,474,112,00:2:54,464,388,81,00:3:29,449,380,84,FIN,05:51:11,659,575,
841,Andre Alves Da Costa Toledo,Brazil,Male,M35-39,06:09:55,635,546,121,00:35:27,142,130,29,03:02:21,661,578,126,02:24:21,773,639,134,00:3:29,607,497,104,00:4:17,619,510,111,FIN,05:51:25,660,576,
951,Izadora rocha,Brazil,Female,F35-39,06:04:02,599,79,15,00:44:58,582,83,13,02:59:20,622,73,14,02:12:37,616,98,18,00:2:15,257,35,5,00:4:52,721,135,25,FIN,05:51:35,661,85,
530,Sabrina Rebelo,Brazil,Female,F45-49,06:22:41,704,106,14,00:50:36,837,141,19,02:58:07,603,70,9,02:26:25,794,139,19,00:4:28,830,156,20,00:3:05,340,53,5,FIN,05:51:45,662,86,
806,Erlan Alexandre Barbosa Do Nascimento,Brazil,Male,M35-39,06:10:26,639,549,122,01:03:25,1009,820,161,02:53:29,543,484,105,02:05:42,498,425,94,00:3:43,661,540,112,00:4:08,597,492,105,FIN,05:51:54,663,577,
339,Sidarta Oliveira Geber,Brazil,Male,M45-49,06:32:46,775,652,85,00:51:33,863,716,96,03:00:23,635,558,74,02:32:22,842,693,93,00:3:37,636,522,66,00:4:50,713,581,73,FIN,05:52:37,664,578,
1220,Gustavo Candido Da Silva,Brazil,Male,M50-54,06:39:23,801,671,44,00:44:17,557,480,33,03:06:47,720,624,43,02:43:33,913,744,53,00:2:23,297,254,9,00:2:23,146,126,5,FIN,05:52:46,665,579,
244,Allan Menezes,Brazil,Male,M40-44,06:21:35,698,593,133,00:43:14,490,422,92,02:54:20,553,493,117,02:38:58,884,725,156,00:1:40,92,85,16,00:3:22,410,346,62,FIN,05:53:25,666,580,
739,Tacito Moreira Da Silva E Souza,Brazil,Male,M35-39,06:12:11,644,553,123,00:51:48,873,721,133,03:02:35,665,582,128,02:05:42,499,426,95,00:8:12,1031,836,166,00:3:54,548,459,101,FIN,05:53:34,667,581,
936,Tassiana Silva De Oliveira,Brazil,Female,F35-39,06:06:09,614,84,16,00:49:15,790,131,23,03:07:58,740,101,18,02:01:50,438,62,13,00:3:07,517,91,18,00:3:59,558,95,20,FIN,05:53:37,668,87,
1226,Edilson Dias Dos Reis,Brazil,Male,M50-54,06:40:34,807,675,45,00:50:51,845,701,49,03:11:27,781,668,47,02:24:33,775,640,41,00:5:55,977,793,60,00:7:49,980,801,58,FIN,05:53:49,669,582,
1121,Silvia Nogueira,Brazil,Female,F50-54,06:33:16,778,125,8,00:50:11,827,139,9,03:20:16,881,136,9,02:14:43,655,108,8,00:3:30,610,112,8,00:4:36,671,124,6,FIN,05:54:34,670,88,
1233,MARCOS ANDRE PERES DE OLIVEIRA,Brazil,Male,M50-54,06:41:48,816,681,46,00:41:09,371,329,19,02:45:27,425,384,23,03:07:28,984,802,60,00:2:07,225,201,6,00:5:37,831,674,45,FIN,05:54:54,671,583,
838,Diego Garciacelay,Uruguay,Male,M35-39,06:13:37,653,561,124,00:43:40,512,441,86,03:16:06,838,712,149,02:06:41,515,442,100,00:3:58,731,594,123,00:3:11,374,315,68,FIN,05:54:56,672,584,
715,Pedro Henrique Cotta Barreto,Brazil,Male,M35-39,06:14:14,657,564,125,00:49:25,799,667,122,03:14:19,822,701,147,01:59:47,400,350,77,00:4:56,902,733,144,00:5:47,848,691,148,FIN,05:55:31,673,585,
332,Wilson De Oliveira Sousa Junior,Brazil,Male,M45-49,06:36:02,788,660,86,00:52:22,898,741,101,03:18:17,857,726,99,02:14:32,652,545,73,00:4:39,866,702,97,00:6:12,886,724,98,FIN,05:55:33,674,586,
446,Jorge Andre De Carvalho Mendonca,Brazil,Male,M45-49,06:36:10,789,661,87,00:34:59,128,116,16,03:17:36,850,721,98,02:31:40,840,692,92,00:3:43,659,538,69,00:8:11,992,810,113,FIN,05:55:40,675,587,
1053,Joan De Almeida Alves,Brazil,Male,M25-29,05:58:15,558,490,47,00:42:53,466,402,43,03:03:53,683,594,58,02:02:23,446,383,40,00:3:43,660,539,59,00:5:23,804,653,69,FIN,05:55:42,676,588,
439,Antonio Marcos Mota,Brazil,Male,M45-49,06:36:16,790,662,88,00:55:28,954,783,112,03:18:23,858,727,100,02:10:38,584,498,62,00:7:45,1027,832,119,00:4:02,572,475,59,FIN,05:55:46,677,589,
1116,Matheus Alves Auriema,Brazil,Male,M25-29,05:58:29,559,491,48,00:42:25,435,378,40,03:01:32,649,570,53,02:07:34,526,452,46,00:3:41,654,534,58,00:3:16,384,324,41,FIN,05:55:56,678,590,
1137,Andrea Rubano,Argentina,Female,F55-59,06:47:00,843,139,6,00:45:39,618,92,3,03:16:39,845,128,5,02:36:29,869,154,5,00:3:38,639,115,4,00:4:34,668,121,4,FIN,05:55:57,679,89,
406,Thadeu Melo Santos,Brazil,Male,M45-49,06:36:36,792,663,89,00:52:06,889,734,100,03:12:47,804,685,92,02:18:32,707,588,78,00:7:52,1029,834,120,00:5:18,793,643,86,FIN,05:56:04,680,591,
354,Alan Santos Araujo,Brazil,Male,M45-49,06:36:49,793,664,90,00:48:31,762,639,89,03:03:47,681,592,78,02:36:38,870,716,97,00:3:25,589,482,62,00:4:27,645,528,66,FIN,05:56:15,681,592,
779,Pedro Silva,Brazil,Male,M35-39,06:15:04,661,567,126,01:04:33,1015,826,165,03:10:07,770,659,140,01:52:15,259,234,51,00:2:35,367,311,62,00:5:34,824,669,143,FIN,05:56:18,682,593,
165,MIGUEL HERNANZ,Brazil,Male,M40-44,06:24:52,721,610,134,00:48:25,755,634,150,03:13:36,812,693,155,02:13:22,631,530,114,00:4:14,789,642,131,00:5:15,783,635,141,FIN,05:56:27,683,594,
995,Luan Perez Dias Pinheiro,Brazil,Male,M18-24,05:56:33,540,473,22,00:36:57,192,172,10,02:51:13,518,461,20,02:24:39,777,642,27,00:1:59,184,168,10,00:1:45,20,20,3,FIN,05:56:33,684,595,
1057,Guilherme Meirelles,Brazil,Male,M25-29,05:59:06,565,496,49,00:40:38,345,308,31,02:58:59,615,544,52,02:09:33,566,483,49,00:5:10,928,751,76,00:4:45,699,571,59,FIN,05:56:33,685,596,
965,Fernanda Gois Dantas,Brazil,Female,F18-24,05:59:24,566,70,6,00:41:04,362,40,5,02:57:50,597,69,7,02:15:02,660,110,11,00:2:47,424,72,8,00:2:41,225,34,6,FIN,05:56:33,686,90,
320,Leandro Cavalcanti Lima,Brazil,Male,M40-44,06:25:20,725,613,135,00:50:35,835,695,165,02:57:27,592,524,122,02:29:08,824,681,147,00:4:18,799,652,137,00:3:51,539,451,93,FIN,05:56:53,687,597,
1150,Adeli Mendes De Oliveira Gavina,Brazil,Female,F60-64,07:05:31,908,154,1,00:47:15,705,111,2,03:30:34,946,157,1,02:39:36,889,161,1,00:3:05,508,87,1,00:5:01,757,142,1,FIN,05:57:03,688,91,1
208,Antonino Tavares Guimaraes Filho,Brazil,Male,M40-44,06:25:31,728,616,136,00:36:55,189,169,36,03:14:34,824,702,157,02:26:28,795,656,142,00:2:44,411,344,67,00:4:48,705,576,126,FIN,05:57:03,689,598,
1187,Alexandre Leite Lemos,Brazil,Male,M50-54,06:44:17,826,691,47,00:39:37,286,259,12,03:30:36,947,790,58,02:24:06,767,634,39,00:4:11,781,637,46,00:5:48,849,692,47,FIN,05:57:06,690,599,
842,Reginaldo Oliveira De Sousa Filho,Brazil,Male,M35-39,06:15:56,667,571,127,00:45:45,624,532,96,03:25:45,927,777,159,01:57:48,363,319,67,00:3:20,571,467,98,00:3:16,391,330,71,FIN,05:57:08,691,600,
371,Henrique Freire,Brazil,Male,M45-49,06:37:54,796,667,91,00:48:02,736,619,85,03:05:00,694,603,81,02:38:54,883,724,99,00:3:24,584,478,60,00:2:34,195,164,15,FIN,05:57:14,692,601,
506,Ana Carolina Rodarti Pitangui,Brazil,Female,F40-44,06:19:08,689,103,25,00:52:24,902,159,37,02:56:23,579,66,17,02:21:54,741,128,30,00:3:39,648,119,23,00:4:48,709,131,30,FIN,05:57:22,693,92,
1132,Simone Cascardo,Brazil,Female,F50-54,06:36:25,791,129,9,00:56:54,963,175,11,03:19:58,879,135,8,02:12:15,611,95,4,00:2:01,197,18,2,00:5:18,792,150,9,FIN,05:57:24,694,93,
603,Nilan Pereira Santiago,Brazil,Male,M30-34,06:10:16,638,548,97,00:40:19,322,291,45,03:09:17,758,652,108,02:13:31,634,533,101,00:4:03,760,619,104,00:3:05,343,289,63,FIN,05:57:29,695,602,
233,Danilo Dourado Carvalho Silva,Brazil,Male,M40-44,06:26:16,732,620,137,00:52:38,907,748,171,03:18:17,856,725,163,02:06:01,505,432,91,00:3:21,574,469,94,00:5:59,870,709,161,FIN,05:57:45,696,603,
475,Thiara Carvalho Lisboa De Santana,Brazil,Female,F40-44,06:20:00,693,104,26,00:45:16,599,88,16,03:02:58,670,85,22,02:24:30,774,135,34,00:3:09,522,93,16,00:4:08,591,102,22,FIN,05:58:11,697,94,
1244,Rodrigo Marques Soares,Brazil,Male,M55-59,06:58:18,879,734,24,00:51:06,852,707,24,03:23:52,915,768,26,02:33:43,849,699,21,00:2:52,454,378,15,00:6:45,922,754,26,FIN,05:58:16,698,604,
618,Klever Paulo De Oliveira,Brazil,Male,M30-34,06:11:08,643,552,98,01:06:28,1023,834,129,03:11:17,780,667,111,01:46:35,172,158,32,00:3:38,641,526,89,00:3:10,371,312,67,FIN,05:58:19,699,605,
972,Isabella Molinari,Brazil,Female,F18-24,06:01:11,580,75,7,00:43:48,521,73,10,02:56:58,586,68,6,02:13:48,638,102,10,00:4:09,776,144,11,00:2:29,173,26,2,FIN,05:58:19,700,95,
408,Rodrigo De Sales Sousa,Brazil,Male,M45-49,06:39:21,800,670,92,00:51:39,867,718,97,03:04:11,686,596,79,02:34:12,855,704,94,00:3:58,728,593,80,00:5:22,801,650,87,FIN,05:58:32,701,606,
857,Lucas Pitta Teixeira,Brazil,Male,M35-39,06:17:31,676,576,128,00:43:05,484,417,81,03:01:43,652,572,122,02:23:32,757,626,133,00:3:50,700,572,118,00:5:21,800,649,137,FIN,05:58:38,702,607,
255,Jose Jamerson Pereira Neto,Brazil,Male,M40-44,06:27:44,745,629,138,00:39:26,274,247,56,03:12:01,791,677,152,02:24:10,770,637,139,00:4:48,886,720,158,00:7:19,953,778,172,FIN,05:59:07,703,608,
809,Alexandre Araujo E Silva,Brazil,Male,M35-39,06:18:03,680,579,129,00:41:36,391,344,70,02:52:20,529,471,101,02:27:40,808,667,140,00:4:32,847,688,137,00:11:55,1018,832,166,FIN,05:59:08,704,609,
440,Henrique Furquim White,Brazil,Male,M45-49,06:40:45,809,677,93,00:42:02,416,362,47,03:04:44,691,600,80,02:46:46,933,762,110,00:4:16,796,649,88,00:2:57,304,262,26,FIN,05:59:47,705,610,
1088,Stenio Gabriel Paz Cavalcante,Brazil,Male,M25-29,06:02:28,586,510,50,00:37:46,215,193,20,03:07:19,732,634,64,02:11:24,595,505,50,00:2:51,447,372,43,00:3:08,360,303,39,FIN,05:59:53,706,611,
1189,Antonio Roberto Vaz Ribeiro Filho,Brazil,Male,M50-54,06:47:33,845,706,48,00:50:00,816,680,46,02:58:28,610,539,36,02:44:56,919,748,54,00:5:39,959,778,57,00:8:30,999,816,61,FIN,05:59:59,707,612,
1256,Euler Esteves Ribeiro Filho,Brazil,Male,M55-59,07:00:20,887,739,25,00:41:24,383,337,6,03:19:05,865,733,22,02:50:01,947,772,26,00:3:59,736,598,19,00:5:51,854,696,20,FIN,06:00:00,708,613,
632,Alef Erik,Brazil,Male,M30-34,06:13:11,650,558,99,00:47:47,728,612,103,03:13:58,814,694,115,02:01:51,439,377,72,00:4:45,882,717,116,00:4:51,717,584,103,FIN,06:00:18,709,614,
1119,Daniella Cerveira De Faria,Brazil,Female,F50-54,06:39:48,803,131,10,00:44:30,566,81,4,03:46:32,1000,181,13,02:04:47,482,71,2,00:1:42,98,8,1,00:2:17,118,15,1,FIN,06:00:27,710,96,
562,Marcos Dias,Brazil,Male,M30-34,06:13:22,652,560,100,00:54:00,932,765,122,03:06:32,716,620,103,02:03:58,467,399,80,00:3:44,668,545,91,00:5:08,774,628,109,FIN,06:00:29,711,615,
940,Luiza Hermeto Coutinho Campos,Brazil,Female,F35-39,06:13:50,654,93,17,00:46:10,649,100,16,03:19:25,869,133,24,01:59:35,393,49,8,00:4:05,768,142,28,00:4:35,669,122,24,FIN,06:01:02,712,97,
166,RAFAEL BRANDAO,Brazil,Male,M40-44,06:29:54,754,635,139,00:30:52,41,37,5,02:56:35,581,514,120,02:55:11,960,781,172,00:3:38,638,524,107,00:3:38,476,400,81,FIN,06:01:07,713,616,
967,Debora Perez Dias Pinheiro,Brazil,Female,F18-24,06:04:12,601,81,8,00:41:44,400,50,7,03:04:18,688,91,8,02:11:45,602,93,9,00:2:43,409,67,6,00:3:41,492,81,10,FIN,06:01:19,714,98,
1297,Yashmim Danielle Santos Silva,Brazil,Female,F18-24,06:04:20,603,82,9,00:50:19,832,140,12,03:06:28,712,95,9,02:02:52,452,65,6,00:2:35,365,56,5,00:2:07,87,11,1,FIN,06:01:27,715,99,
302,Carlos Eduardo Goncalves De Lima,Brazil,Male,M40-44,06:30:19,758,639,140,00:52:05,887,732,170,03:11:35,784,671,148,02:19:21,715,595,128,00:3:16,552,452,87,00:4:02,570,473,98,FIN,06:01:30,716,617,
458,Caio Barbosa De Almeida,Brazil,Male,M45-49,06:42:42,818,683,94,00:46:41,676,570,82,03:19:15,867,735,102,02:23:47,762,630,84,00:7:04,1015,823,117,00:5:54,861,703,93,FIN,06:01:32,717,618,
986,Gabriela Beatriz De Azevedo Melo,Brazil,Female,F25-29,06:01:58,582,76,7,00:42:04,422,55,8,03:08:44,750,105,11,02:04:33,479,69,6,00:2:42,403,66,8,00:3:55,550,90,8,FIN,06:01:58,718,100,
171,Ricardo Da Silva Nascimento,Brazil,Male,M40-44,06:31:14,767,646,141,00:44:44,574,492,114,03:15:05,832,707,158,02:23:39,760,629,136,00:4:07,771,629,127,00:3:40,486,407,84,FIN,06:02:21,719,619,
740,Bruno Augusto Silva Melo,Brazil,Male,M35-39,06:21:39,699,594,130,00:48:15,743,625,115,02:51:20,521,464,99,02:34:54,858,706,148,00:2:59,481,400,85,00:4:11,604,498,107,FIN,06:02:34,720,620,
512,Anna Cecilia Vieira Campos,Brazil,Female,F40-44,06:25:07,724,112,27,00:44:44,573,82,14,03:03:40,680,89,23,02:29:01,822,143,35,00:3:44,663,122,24,00:3:58,554,92,18,FIN,06:03:00,721,101,
411,Ignacio Lucero,Argentina,Male,M45-49,06:44:35,829,694,95,00:52:33,905,746,103,03:25:08,922,774,109,02:19:13,714,594,79,00:2:24,302,258,32,00:5:17,789,640,85,FIN,06:03:14,722,621,
